count	searchstring		
2	278935		
2	355505		
2	bosco женщины		
2	81921		
2	simonetta шапка		
2	243279		
2	gucciaxz		
2	жилет etro		
2	315244		
2	стеганное пальто		
2	254382		
2	343824		
2	16723		
2	122443		
2	джинсы кохан женские		
2	p.a.r.o.s.h+платья		
2	118436		
2	maxmara+брюки		
2	torry		
2	купальник белый		
2	100318		
2	тёплые куртки		
2	кардиган с мехом		
2	254332		
2	colombo		
2	308394		
2	yves saint laurent		
2	18352		
2	34448		
2	270724		
2	262099		
2	138784		
2	96844		
2	71351		
2	etro верхняя одежда		
2	бархатная куртка		
2	412398		
2	шарф mac&co		
2	куртка+кожаная+оранжевая		
2	225164		
2	437544		
2	куртки burberry парка из хлопка с...		
2	382267		
2	342385		
2	юбка с люрексом		
2	купалтник		
2	bear		
2	etro пиджак		
2	410983		
2	gap		
2	400666		
2	alexcandermcqueen		
2	334504		
2	меховой		
2	360628		
2	hugo boss ремень		
2	272847		
2	62935		
2	325887		
2	флисовый		
2	22293		
2	топ la perla		
2	свитер фактурной вязки		
2	318269		
2	красный свитер		
2	181257		
2	337228		
2	женская шапка		
2	20199		
2	124067		
2	200474		
2	шарль		
2	трикотажные брюки marina rinaldi		
2	рубашка+мужская		
2	316931		
2	233353		
2	топик шелка		
2	ipone+5		
2	теплые колготки с люрексом		
2	летнее голубое платье		
2	268411		
2	moncler 5 лет		
2	перчатки maxmara		
2	135676		
2	240986		
2	289188		
2	прозрачная блуза		
2	217846		
2	max+mara+тренч+		
2	max&co блузка		
2	бежевый кардиган		
2	194225		
2	362224		
2	на+бретелях		
2	385325		
2	53428		
2	271423		
2	кардиган мальчики		
2	225229		
2	прада		
2	377786		
2	плащ+с+капюшоном		
2	куртка пуховая мужская		
2	359171		
2	356973		
2	armani+футболка		
2	270494		
2	62348		
2	jeremy scott		
2	265923		
2	254342		
2	ea7armani jeans		
2	320665		
2	384184		
2	52929		
2	360671		
2	190613		
2	ветровка bosco		
2	код: 362219		
2	80212		
2	337469		
2	333861		
2	юбка геометрический		
2	49508		
2	64171		
2	сумка paul		
2	gucci босоножки		
2	283978		
2	саквояж		
2	279465		
2	336262		
2	233867		
2	рюкзак+bosco		
2	401296		
2	шапка max		
2	femme+by		
2	john richmond		
2	marina rinaldi 392868		
2	201620		
2	277532		
2	ветровка moncler		
2	укороченный стеганый пуховик		
2	armani купальник		
2	givenchy сумка		
2	‘s max mara пальто		
2	luis vuitton		
2	322623		
2	комбинезоны лыжные		
2	25245		
2	дождевики		
2	юбка blugirl		
2	29448		
2	бюстгальтер со съемными бретелями		
2	платье а силуэт		
2	спортивные брюки love moschino		
2	max@co из хлопка		
2	однобортный+жакет		
2	90087		
2	барсетки		
2	264769		
2	платья+max+mara+wee		
2	narurino		
2	238715		
2	ralph+loren+		
2	кашемир+max+mara		
2	318958		
2	блуза+из+смешанной+шерсти		
2	389864		
2	43547		
2	227688		
2	183973платье		
2	143165		
2	210444		
2	boss hugo boss		
2	432530		
2	luisa cerano		
2	сумка valentino		
2	carreĺ		
2	332511		
2	351360		
2	manudieci+		
2	mustang		
2	купальник parah		
2	рюкзак love moschino		
2	332921		
2	отследить заказ		
2	мужские поло		
2	259568		
2	267956		
2	187365		
2	78041		
2	cartier		
2	113937		
2	298515		
2	спортивная гимнастика		
2	p.a.r.o.s.h. платье шерсть		
2	sport костюм		
2	232309		
2	323715		
2	93625		
2	eyewear		
2	379101		
2	348485		
2	91772		
2	77928		
2	327375		
2	шорты+из+кожи		
2	92211281		
2	eleventy		
2	kenzo пальто		
2	187472		
2	сумка max mara we		
2	халат кимоно		
2	98488		
2	340190		
2	21371		
2	парка bosco fresh		
2	alexandr		
2	одежда bosco		
2	138775		
2	106314		
2	381928		
2	70560		
2	john varvatos		
2	двойка		
2	106014		
2	платье max mara 374069		
2	джинсы с жемчугом		
2	346221		
2	жилет трикотажный		
2	195513		
2	джемпер+alberta+feretti		
2	оранжевое платье		
2	платье хлопок		
2	бомбер мужской		
2	104648		
2	ботинки bosco		
2	146905		
2	54585		
2	кожаные лосины		
2	449492		
2	281990		
2	256785		
2	завышенной		
2	футляр для карт		
2	a.testoni		
2	297159		
2	108733		
2	золотое+платье		
2	405036		
2	yves salamon		
2	бархатные+платья		
2	204505		
2	юбки из смесовой шерсти		
2	платье+из+бархата		
2	кашемир водолазка		
2	864532		
2	294788		
2	382617		
2	124864		
2	137093		
2	max mara лонгслив		
2	170057		
2	270503		
2	скини		
2	76833		
2	389194		
2	367068		
2	фурла		
2	i’ll gufo		
2	36237		
2	45597		
2	271927		
2	365407		
2	257389		
2	спортивный костюм из хлопка с аппликацией		
2	299638		
2	266063		
2	145720		
2	90128		
2	пляжное		
2	тренч moschino		
2	363448		
2	манжеты+из+меха		
2	полупальто max mara		
2	куртки из денима		
2	135684		
2	фиолетовое пальто		
2	жилеты мужские		
2	пальто из хлопка		
2	276714		
2	208427		
2	257543		
2	платье-миди с длинными рукавами		
2	379108		
2	385456		
2	punko		
2	брюки из шерсти женские		
2	кардиналы		
2	597111		
2	100430		
2	269632		
2	юбки белые		
2	frankie		
2	105517		
2	227971		
2	ремень+hugo		
2	max+mara+манжеты		
2	пояс бархат		
2	persona+платье		
2	262880		
2	365607		
2	falcon		
2	69305		
2	чехол для iphone 7 plus		
2	юбка weekend max mara		
2	75767		
2	396696		
2	fur		
2	платье толстовка		
2	шелковый бомбер		
2	трусы плавательные		
2	349567		
2	78309		
2	332073		
2	260011		
2	marc+by+marc		
2	365127		
2	шары etro		
2	226141		
2	платье с капюшоном		
2	422564		
2	264151		
2	платье persona платье свободного...		
2	лонгслив женский		
2	72210816735		
2	260849		
2	бокс		
2	купальни		
2	сквозной+карман		
2	спортивные костюмы трикотаж		
2	365693		
2	349914		
2	etro+блуз		
2	костюм il guffo		
2	287490		
2	сапоги из кожи		
2	куртка-дождевик		
2	76000		
2	узкий+ремень+		
2	224994		
2	aviu		
2	135634		
2	etro аксессуар		
2	167096		
2	287837		
2	msgm юбка		
2	275957		
2	335564		
2	la+perla+купальник+слитный		
2	юбка серая плиссированная		
2	paul smith рубашка		
2	парка+max+mara		
2	парки с мехом		
2	свитер женский		
2	женское+пальто+hugo+boss		
2	353593		
2	femme by mick		
2	244521		
2	на шпильке		
2	103582		
2	197802		
2	номер 21 бренд одежды		
2	417656		
2	319020,		
2	кофта женская		
2	279629		
2	168518		
2	52264		
2	322691		
2	27176		
2	354554		
2	+шапка+il+trenino		
2	+hugo+boss		
2	current+		
2	205471		
2	michel+kors+		
2	stella+		
2	294892		
2	350229		
2	ermannio		
2	280298		
2	146849		
2	180693		
2	юбка с сеткой		
2	шорты для девочки		
2	248330		
2	27177		
2	298567		
2	футболка спортивная		
2	16985		
2	457201		
2	платье-свитшот		
2	пиджак gabriele pasini пиджак двух...		
2	346107		
2	таблица		
2	платье alice&olivia		
2	103735		
2	рюкзак sochi 2014		
2	бейсболки+boss+bosco		
2	107671		
2	116422		
2	issa		
2	платье+черное+миди		
2	325863		
2	шапка шарф catya		
2	кожаный плащ jil sander		
2	платье+с+разрезом		
2	резинка для волос		
2	рамка для фото		
2	146864		
2	пуховик макси		
2	шапка красная		
2	сандали мужские		
2	274269		
2	блуза+rinaldi		
2	258933		
2	22388		
2	о		
2	сноуборд+		
2	шар		
2	coccinelle+		
2	свитер moschino		
2	80864		
2	куртки+макс+мара		
2	заказ		
2	247864		
2	karen miller		
2	etro женское		
2	56373		
2	платье s max mara платье из хлопка...		
2	343497		
2	terekhov girl		
2	158933		
2	свитшот+женский		
2	123686		
2	жилет спортивный		
2	пони		
2	twin+set		
2	262205		
2	платье с v-обазным вырезом и пышной юбкой		
2	396695		
2	куртка мужская кожа		
2	344500		
2	935699		
2	94114		
2	214318		
2	hugo boss жакет		
2	385312		
2	126778		
2	257329		
2	337243		
2	268080		
2	юбка-шорты		
2	пуховик укороченый		
2	110372		
2	71140316/w17		
2	53486		
2	204958		
2	201895		
2	толстовка stone island		
2	термальной белье		
2	юбки+кружевные+		
2	271051		
2	с накладными карманами		
2	alterna		
2	antonio marras туфли		
2	deira		
2	блузка белая шелк		
2	234617		
2	322740		
2	270687		
2	шипы		
2	брюки+кашемир		
2	137979		
2	pinko сумки		
2	boss футболкаженская		
2	339992		
2	valentine		
2	239360		
2	408994		
2	кожаная куртка косуха мужская		
2	maria rinaldi		
2	121453		
2	312930		
2	юбка jil sander navy		
2	38949		
2	red+valentino+платье		
2	271016		
2	etro+рубашка+женская		
2	399945		
2	aleta		
2	103356		
2	полувер		
2	88619		
2	60153		
2	змея		
2	369543		
2	316917		
2	340211		
2	s max mara пальто		
2	джемпер+weekend+maxmara+джемпер		
2	сумка+мужская		
2	349146		
2	джинсы+max+&+		
2	mimisol обувь		
2	джинсы canada		
2	меховой жилет		
2	38365		
2	87012		
2	veloudakis		
2	76814		
2	страусиновое перо		
2	ремень calvin klein		
2	тренч женский		
2	329006		
2	135059		
2	103941		
2	17808		
2	289360		
2	393317		
2	la+perla+бюстгальтер+с+узором		
2	юбка с высокой талией		
2	бархатные легинсы		
2	marc jacobs сумки		
2	майка с пайетками		
2	amd		
2	50860479		
2	велюровый+костюм		
2	272771		
2	свитер голубой		
2	114190		
2	куртка розовая		
2	295961		
2	205065		
2	122080		
2	47577		
2	юбки пачки		
2	зонт+moschino		
2	босоножки с мехом		
2	126879		
2	rossi+		
2	121001		
2	36117		
2	103766		
2	marina+ronaldo+voyage		
2	pan		
2	301696		
2	36809		
2	121282		
2	238259		
2	moschino+cheap&chic+платье		
2	43820		
2	205282		
2	190362		
2	bosco+sport+		
2	la perla штаны		
2	170720		
2	max mara аксессуар		
2	туфли вечерние		
2	носочки		
2	джинсы для беременных		
2	80036		
2	181278		
2	боди+кружевное		
2	98957		
2	прямая+юбка		
2	310438		
2	350425		
2	туфли мужские классические		
2	373648		
2	туфли на устойчивом каблуке		
2	джинсы isaia		
2	367008		
2	etro носки		
2	henro		
2	moschino chip		
2	223428		
2	rebecca minkoff		
2	жопа		
2	трикотажная футболка		
2	парка woolrich		
2	gucci майка		
2	юбка с баской		
2	платье+халат		
2	пуховик зимний женский		
2	99334		
2	342624		
2	gfkmnj		
2	рюкзак stone island		
2	тушь		
2	97452		
2	теплые колготки		
2	128476		
2	235880		
2	41768		
2	колюты		
2	358788		
2	соломка		
2	manud		
2	191975		
2	294395		
2	20996		
2	montana		
2	49020		
2	рюкзак+детский		
2	парки+с+мехом		
2	шляпка женская		
2	259600		
2	из перьев		
2	max+mara+кашемир		
2	смешанной+пальто		
2	шарф кашемировый		
2	прозрачный бомбер		
2	marina rinaldi пиджак		
2	gucci мужские		
2	трикотажный жилет		
2	337016		
2	ободок для волос		
2	шляпка из бархата с узором		
2	169872		
2	211364		
2	68408		
2	paul and shark		
2	bone		
2	95c		
2	iphone case		
2	147620		
2	336738		
2	335148		
2	асимметричное		
2	жилет+marina+rinaldi		
2	299156		
2	philip lim		
2	комбенизон il guffo		
2	316706		
2	195602		
2	28876		
2	359364		
2	344690		
2	bogs		
2	139014		
2	галстук armani		
2	пальто стеганое		
2	273687		
2	пиджак (мужчины - одежда) 506		
2	187372		
2	7 for		
2	из+альпаки		
2	жалетка		
