distance	query	complete_suggestion	full_complete
1	джил сандерс	джил сандер	джил сандер
0	tory	tory	tory lanez
0	боди женское	боди женское	боди женское купить
0	брючные костюмы женские	брючные костюмы женские	брючные костюмы женские 2019
0	bosco куртка	bosco куртка	bosco куртка россия
0	конверты	конверты	конверты для денег
0	анималистический	анималистический	анималистический принт
0	brooks b		brooks b width
0	cecile zarokian	cecile zarokian	cecile zarokian sarl
0	maison	maison	maison margiela
2	mouberry	mulberry	mulberry сумки
0	pinko сумка	pinko сумка	pinko сумка купить украина
0	брючные костюмы	брючные костюмы	брючные костюмы фото
1	пуховик чёрный	пуховик черный	пуховик черный женский
1	вечерние поатья	вечерние платья	вечерние платья 2019
0	прозрачное	прозрачное	прозрачное платье
0	красный ремень	красный ремень	красный ремень безопасности
0	лонгсливы	лонгсливы	лонгсливы это
0	чехол 8	чехол 8	чехол 8 айфон
0	пуховый жилет	пуховый жилет	пуховый жилет купить
1	юбка стеганная	юбка стеганая	юбка стеганая с запахом
0	laurent	laurent	laurent mazzone
0	часы boss	часы boss	часы boss hugo boss
0	liujo	liujo	liujo bags
0	philipp plein	philipp plein	philipp plein львів
0	обложка для автодокументов	обложка для автодокументов	обложка для автодокументов из кожи под наклейку гос. номера и логотипа авто украина
0	краб	краб	краб волосатик
0	посуда	посуда	посуда центр
1	ключницы etro	ключница etro	ключница etro
1	стёганая куртка	стеганая куртка	стеганая куртка
2	marc jaboc	marc jacob	marc jacob daisy
1	loro piano	loro piana	loro piana обувь
0	бесшовные колготки	бесшовные колготки	бесшовные колготки отзывы
0	camouflage	camouflage	camouflage car
0	мышка	мышка	мышка x7
0	a max mara	a max mara	a max mara
