distance	query	complete_suggestion	full_complete
0	домашний халат	домашний халат	домашний халат женский
2	dolce and gabanna	dolce and gabbana	dolce and gabbana the one
0	бельевом стиле	бельевом стиле	бельевом стиле
0	штаны на резинке	штаны на резинке	штаны на резинке женские
0	ungaro	ungaro	ungaro man
0	шарф из кролика	шарф из кролика	шарф из кролика купить
0	ais collezioni	ais collezioni	ais collezioni
0	дубленка armani	дубленка armani	дубленка armani jeans
0	платье из джинсы	платье из джинсы	платье из джинсы с кружевом
0	босоножки с перьями	босоножки с перьями	босоножки с перьями купить
1	voyage by marina rinaldy	voyage by marina rinaldi	voyage by marina rinaldi
